x,e,t,hr
-0.40482032,0,15.0,0.05203535
-0.1297859,1,0.13679981,0.9106364
0.74138176,1,7.322609,-0.08146514
0.25577697,1,0.36032578,0.8189202
0.38721794,1,9.074123,0.4724484
0.719952,1,5.095053,-0.1783462
0.32725993,1,2.0918705,0.67429346
0.88260025,1,13.423513,-0.4451513
0.20413439,1,2.574988,0.26128328
0.54127157,0,15.0,0.31054932
0.6762968,1,0.30730706,-0.037075102
0.4824724,1,7.0591354,-0.159095
0.14534427,1,0.44169325,0.029435268
-0.50551504,1,2.5917625,0.034676958
-0.29111132,1,0.08311109,0.729097
-0.08904942,1,0.3848556,0.57129765
-0.041921835,1,3.6607776,-0.02810662
0.21981011,1,0.67116857,-0.062449995
-0.8065321,1,3.928014,-0.22258846
-0.13400656,1,2.3149908,0.08243149
-0.14708535,1,7.250207,0.28443977
0.107833944,1,2.0825393,-0.29391927
0.40006793,1,1.2621866,0.12270604
0.13478906,1,9.766577,-0.27934834
-0.064338945,1,0.018779526,-0.031924736
0.6117294,1,6.08516,-0.16476159
-0.2965,1,0.029792236,0.45464054
-0.31798375,1,11.824391,-0.18652876
0.598938,1,1.119247,-0.35822496
-0.2952388,1,3.333332,0.12459063
0.33549973,1,4.4661145,-0.12490704
-0.6467788,1,11.042151,-0.3676937
-0.47479856,1,4.2692695,-0.21340401
0.31618127,1,5.0385795,0.26017272
0.100036405,1,2.0874503,0.99975765
0.98116225,1,3.8203497,-0.42177597
-0.8750851,1,2.1531005,-0.24988522
0.4623242,1,2.5200772,0.3656869
-0.45252258,1,1.0339411,0.4646754
0.7974935,0,15.0,-0.22926995
0.53786033,1,3.9811642,0.18669666
0.7189495,1,12.860607,-0.047041
-0.21530938,1,0.3573741,0.61501133
0.8043029,1,4.868307,-0.47107685
0.93984824,1,14.319911,-0.4289463
0.7579802,1,4.5724335,-0.47772342
-0.9161216,1,3.226609,-0.5003757
-0.10663491,1,3.5124738,0.86752254
-0.7378179,1,13.103705,-0.28882635
0.9080653,1,9.284738,-0.41783032
-0.10734886,1,6.632617,0.9738046
0.1427845,1,6.7654047,0.5125692
-0.73232895,1,13.934491,-0.19506818
0.8400959,1,0.6009518,-0.27444333
-0.43422815,1,1.2392899,-0.34362537
-0.93364996,1,10.113547,-0.30216032
0.33975154,1,5.2033668,-0.23468398
0.4909296,1,4.919284,0.30791524
0.98126054,1,2.5634081,-0.34353372
-0.84988993,1,3.009307,-0.25634882
-0.13276657,1,0.14257126,0.3726542
0.42963788,1,4.915203,-0.38895887
0.14710194,1,0.057596084,0.751633
-0.82635665,1,5.0851383,-0.32153338
-0.60481167,1,1.9432471,-0.14471355
0.40181717,1,2.2555876,0.16210906
0.3071341,1,1.5699306,0.57325625
-0.37571216,1,9.183548,0.62197435
0.20391355,1,5.2821703,0.8719731
-0.2534788,1,1.668947,-0.16924171
0.9924652,1,1.0664781,-0.40738124
-0.827723,1,10.629478,-0.2483126
-0.7422628,1,6.030021,-0.18318865
0.3052611,1,4.184437,-0.30111817
-0.07895116,1,0.21024576,0.2516646
0.17970818,1,0.67916787,0.8817373
0.26827103,1,8.3471575,0.2512815
0.7788871,1,3.8830514,-0.2691511
0.8751682,1,3.1903985,-0.24275057
-0.1096701,1,9.810599,0.19003993
0.68579173,1,3.217912,-0.35782492
0.7943904,1,0.5386055,-0.47604537
0.85328996,1,4.3383117,-0.38128844
0.48128992,1,4.6430187,-0.43246236
-0.27622077,1,2.4993365,0.034153663
-0.72954535,0,15.0,-0.32246968
-0.48890135,1,6.049398,-0.08766855
-0.13414747,1,0.02780364,0.9727074
-0.8269157,1,13.389281,-0.32802758
-0.032464392,1,1.8738544,0.06246425
-0.41178146,1,7.3106685,-0.10174207
-0.83251756,0,15.0,-0.44524333
-0.33130524,1,14.8426,0.11240336
-0.944039,1,3.4322288,-0.30805057
0.39182383,1,6.723979,0.49063465
0.32368615,1,0.38162643,0.0922946
-0.58184725,1,13.485846,-0.4214383
-0.26973858,0,15.0,-0.35988036
0.3569591,1,0.297104,0.18513429
0.22078377,1,6.388467,0.8415449
0.55365175,1,0.04835028,0.26775384
-0.17896923,1,0.08951319,0.046264257
0.9342278,1,5.269554,-0.52140737
0.13239942,1,1.9137557,0.97510415
0.8476827,0,15.0,-0.4174336
0.26535416,1,0.6727894,0.48421776
-0.91461253,1,0.9553281,-0.48168582
-0.87169594,1,3.3325999,-0.28231734
-0.91430026,1,5.644442,-0.36994186
0.42788666,1,5.1712017,-0.24427931
0.72316027,1,0.5499131,-0.19327575
0.7790544,1,9.518396,-0.25937337
-0.15407422,1,2.5278764,0.88973385
0.90619004,1,4.435711,-0.42370373
0.19993265,1,4.008545,-0.03349238
-0.08627434,1,1.8371255,0.79208034
-0.12562041,1,0.04282445,-0.058302715
-0.6190525,1,5.720458,0.16966115
-0.8205361,1,11.95157,-0.37588447
0.94679797,1,6.871575,-0.4158875
-0.056232214,1,4.2052407,0.37161988
0.75811434,1,1.2652576,-0.10002315
0.07899423,1,0.35381785,-0.12780534
-0.6889908,1,1.1197206,0.040130477
-0.39450544,1,2.3695474,0.548183
-0.2161766,1,5.320636,-0.27000248
-0.9132394,1,0.35593197,-0.48196197
-0.8741956,1,0.724439,-0.3915685
0.9892399,1,3.2476728,-0.37660572
-0.14549486,1,4.632473,0.6338487
-0.66703635,1,6.172356,0.07029571
-0.5546945,1,2.9431484,-0.34566152
0.11702827,1,0.14894614,0.613546
0.107914366,1,2.1096084,0.635345
-0.9536411,1,10.995404,-0.52393395
-0.7684861,1,5.6545296,-0.20268779
-0.837061,1,10.607469,-0.23685746
-0.6136481,1,5.9601445,0.14719099
0.2686083,1,1.1336461,-0.1354343
-0.12050965,1,4.9263473,0.016087154
-0.5077534,1,1.4572804,-0.10050898
-0.70138633,0,15.0,-0.18891057
0.78115565,1,0.62428874,-0.1510514
0.86271155,1,6.8405147,-0.4473141
0.109367676,1,3.3516417,0.32506457
-0.54014105,1,1.8534803,-0.3906144
0.82889986,1,11.040691,-0.28052768
-0.4380781,1,4.1546507,0.45359483
-0.3387454,1,4.432742,-0.32855144
0.5102191,1,1.1508644,-0.39316
-0.13009576,1,1.1983453,0.837185
-0.7571972,1,0.7422084,-0.1359882
-0.9346804,1,3.2323549,-0.39842913
-0.3307273,1,7.471798,0.7144338
0.27598578,1,9.107233,-0.33961028
-0.49360678,1,0.30549696,-0.26179358
0.018233318,1,3.0284069,0.5532291
0.37540984,1,5.560384,-0.10008553
0.47296518,1,12.445803,0.40147015
0.33595857,1,4.702352,-0.060005907
0.79922,1,9.844355,-0.3491857
0.70531404,1,2.733507,-0.43018463
-0.15472566,1,3.7024465,0.21693881
0.9957586,1,3.5203104,-0.5167898
-0.6686178,1,0.60453963,-0.48061812
-0.6014349,1,1.0962358,0.1602927
-0.16000803,1,0.2216168,0.32182893
0.6034079,1,2.9336925,0.10670453
-0.048961412,1,0.40495762,0.6978669
0.48700255,1,0.71870697,0.3130939
-0.68685853,1,1.9650373,-0.30364758
0.23004353,1,5.7697034,-0.29945007
0.034944378,1,4.207256,-0.08154076
-0.40921748,1,3.060899,0.5041764
-0.006565455,1,3.4095197,0.91014564
0.69975233,1,1.029284,-0.29002345
-0.7388813,1,2.4546583,-0.48527995
0.7203646,1,9.845046,-0.009549619
-0.9840357,1,8.726551,-0.4724253
0.28096822,1,4.376455,-0.18471727
0.957107,1,10.807438,-0.5406207
0.8679547,1,1.5960038,-0.47756702
0.50727606,1,12.393683,-0.31010288
0.17713064,1,11.631196,-0.021008298
-0.24069232,1,0.914161,0.7966334
0.10211962,1,7.286304,0.030531531
0.86967367,1,1.6332885,-0.25662786
-0.95281345,0,15.0,-0.49584314
0.0056976206,1,0.7736593,0.43367994
-0.3719766,1,6.7936506,0.21102671
-0.6121005,1,11.761851,-0.0031553637
0.5201394,1,2.295329,0.3305444
0.46743363,1,0.10506513,-0.15470962
-0.05573332,1,2.7791004,0.78209144
0.39253527,1,0.7520164,0.5584555
-0.5599486,1,1.8206998,0.19585979
-0.13954806,1,0.520643,0.8671812
0.25315702,1,0.51939905,0.14810783
-0.23163725,1,3.7232757,-0.06564055
-0.60296744,0,15.0,0.043387
-0.07229177,1,3.05779,0.27917972
-0.9877325,1,14.773052,-0.35877976
-0.4373512,1,14.77131,0.0024907663
-0.10966999,1,9.417937,-0.16946624
-0.4280844,1,6.571267,-0.26485965
0.66419625,1,12.817226,0.020504028
-0.5298784,1,3.8300152,-0.05323307
-0.30800223,1,0.096745685,0.52685064
-0.10899064,1,1.5701712,0.12002599
0.8760361,0,15.0,-0.44218913
-0.24599577,1,8.062887,0.7162421
0.27200043,1,3.9064856,-0.24965028
-0.90658593,1,6.538239,-0.52739626
-0.74787146,1,3.4269168,-0.07404339
0.09154714,1,2.2046285,-0.024864333
0.49698603,1,10.732303,-0.2860255
0.52642024,0,15.0,-0.13426813
-0.37673578,1,0.41386408,0.6202961
0.81229657,1,8.111775,-0.32926053
0.7433444,1,4.065591,-0.30242568
0.92609656,1,3.6754432,-0.30878007
-0.87671554,1,1.7002498,-0.5253459
-0.8270611,1,14.57998,-0.4403586
0.9554209,1,3.6743362,-0.32154828
0.11807605,1,8.502869,0.019778352
-0.89984554,1,4.1189685,-0.43146437
0.7862759,1,1.9249533,-0.33805647
0.11834564,1,0.28073686,0.9431005
0.20042099,1,0.68651175,0.90743685
0.580992,0,15.0,-0.17664783
0.33418313,1,3.7347713,-0.2980854
0.05855972,1,0.74465203,1.0012722
0.4234562,1,4.4773984,-0.35990423
0.7446096,1,0.53622,-0.29937977
-0.48843154,1,1.3995527,0.3091363
0.19423153,1,0.64266336,0.90919
-0.17093985,1,2.0576992,-0.18682417
-0.023037039,1,6.1133957,0.13883764
-0.70960975,1,2.9846582,-0.038882956
0.08276235,1,2.7601528,-0.0948351
-0.06582527,1,0.9718858,0.7607503
0.34218287,1,2.5932093,0.37819836
-0.9321867,1,3.8876019,-0.29879898
0.7830652,1,1.6908711,-0.4378823
0.08295361,1,6.9789195,1.0095783
0.20383076,1,2.1063254,-0.004566409
0.2738216,1,2.8398614,-0.13545728
0.9325613,1,4.1691594,-0.46981382
-0.53798276,1,8.164113,-0.39387104
-0.03063023,1,6.4396224,-0.05097626
0.11748149,1,0.11564936,0.057285223
0.6921094,1,4.541334,0.000995417
0.9160855,1,5.3555937,-0.4735104
-0.33319902,1,1.9872959,0.6784122
-0.6149647,0,15.0,-0.2939645
-0.1868248,1,2.7676194,-0.016126957
0.63144064,1,5.292161,-0.45994997
-0.63260615,1,4.6429353,-0.16211055
-0.31780124,1,2.6863387,-0.36982283
0.8653165,1,9.193921,-0.3291075
-0.3778151,1,5.2043314,0.6169701
-0.41928458,1,7.943693,-0.08977862
-0.3663936,1,0.080687344,-0.14651029
-0.89978,1,7.9902835,-0.31858757
0.9777707,1,13.830707,-0.3399309
-0.35146788,1,7.2557726,-0.27178192
0.84206706,1,3.9651365,-0.39583826
-0.8786444,1,2.4711893,-0.30658564
0.6351399,1,3.9295785,-0.39863428
0.18372737,1,6.112315,0.40985912
-0.6646612,1,0.4642158,0.078776315
0.7042366,1,9.292127,-0.49202982
0.35959232,1,0.13679618,0.6582027
-0.6248735,1,0.43869168,0.07988882
0.67632496,1,10.858359,0.017256906
0.83191043,1,1.4548554,-0.25653908
-0.13233201,1,3.8628397,0.37778947
0.74950683,1,1.2573162,-0.109749444
0.32324773,1,1.8064504,-0.29648867
-0.28414047,1,1.1862195,0.41614747
0.9536345,1,1.8819033,-0.38771182
0.7578298,1,2.2391891,-0.34951976
0.025973167,1,2.921242,0.81740695
0.08530529,1,2.6359773,0.2973051
-0.2148681,1,0.52089214,0.39414436
0.78803027,1,8.001788,-0.11348298
-0.822377,1,2.910284,-0.23874058
0.7821212,0,15.0,-0.16989717
0.93329304,1,3.4217975,-0.5145702
-0.8579688,1,0.26608863,-0.24889573
0.04073426,1,8.610989,0.73805463
0.81633216,1,0.24281807,-0.34758562
-0.039696112,1,1.3294764,0.6187173
-0.7452069,1,5.368181,-0.32889247
0.9483423,1,2.6846936,-0.5368505
-0.19136095,0,15.0,0.40993074
0.93567127,1,8.389438,-0.48679924
0.50417584,1,0.029228104,-0.22008689
-0.5324509,1,6.9113216,0.33324403
-0.28383246,0,15.0,-0.33647633
-0.33936986,1,7.3358183,0.70018375
-0.7147961,1,0.0084857205,-0.03410751
0.5492219,1,6.243827,0.0507611
0.8262668,1,3.4873276,-0.25104696
-0.87699,1,2.6853378,-0.48006624
-0.88725215,1,1.5268081,-0.30757937
-0.5370671,1,12.565603,0.20910214
-0.18654563,1,1.2867551,0.92287314
-0.58403933,1,6.418853,-0.27441958
0.29465303,1,4.338464,-0.068842195
0.023104565,1,0.71981233,0.96364963
0.08357971,1,5.101361,-0.29849342
-0.5812012,1,6.1825886,0.23298639
-0.15496616,1,2.850802,-0.14895546
0.34651476,1,4.712276,0.5241405
-0.70253223,1,2.3113494,-0.2819726
0.034340817,1,4.9594,0.78410417
-0.42264578,1,1.3064531,0.5367174
-0.33389142,1,0.085718386,0.69408333
0.21216504,1,0.25536126,0.00817962
-0.65166336,1,1.4857954,-0.1098636
0.61760944,1,12.370662,0.03863501
0.24785517,1,9.6461735,0.34031203
-0.78223014,1,0.2362211,-0.45653343
-0.93371856,1,7.659485,-0.5338885
0.06732278,1,0.3216988,0.7763832
0.753128,1,13.831373,-0.1256339
0.9237104,0,15.0,-0.35700938
-0.21716057,0,15.0,0.27588478
-0.504506,1,5.78319,-0.41401142
0.91712755,1,0.49912676,-0.51916337
-0.7685577,1,0.6313786,-0.3037763
0.8081916,1,10.607739,-0.51775974
-0.81687015,1,4.887441,-0.36084566
-0.88573223,1,5.4694333,-0.5199461
0.33146024,1,4.316518,-0.0717218
-0.7091533,1,0.371269,-0.4751562
0.54348254,0,15.0,0.13755856
0.35486236,1,0.27164787,0.11296236
-0.36713922,1,3.8201272,0.1442343
0.8434129,0,15.0,-0.2354063
0.24886057,1,3.4446359,0.84128934
0.9449138,1,1.0017108,-0.33252507
0.92503303,1,3.299061,-0.3129535
-0.11243208,1,1.197018,-0.043189064
0.8770085,1,3.2044058,-0.25980145
0.35555598,1,2.2027178,-0.15965202
0.44041562,1,0.2505063,-0.056257237
-0.10827082,1,6.6287084,0.18101463
0.3707412,1,1.1164079,-0.3017139
0.63414466,1,2.8048162,0.12599644
0.9839152,1,5.5641074,-0.47870052
-0.33438677,1,5.997509,0.45521727
-0.43668908,1,1.2649323,-0.37107906
0.14754152,1,2.1685202,0.2606328
0.7158136,1,3.1658747,-0.30444187
0.29943612,1,11.170388,-0.1143588
0.27235553,0,15.0,0.04777652
-0.47591463,1,3.0837133,-0.04600247
0.3079154,1,1.9793314,0.60130435
-0.34167933,1,2.7602184,0.46060476
-0.30964348,1,3.2764168,0.33216557
0.26135126,1,9.711146,0.26108825
-0.16631451,1,0.097797886,0.09640001
-0.24498966,1,11.84724,-0.261052
0.013516826,1,3.8352363,0.80149347
-0.3978561,1,5.0835967,0.52766055
-0.23705411,1,2.5279877,0.44878682
-0.43132335,1,12.08577,-0.30585334
0.18598443,1,0.33735168,0.3124367
-0.5672705,1,3.7027824,-0.3105893
0.5252091,1,5.40525,-0.23282674
-0.058768835,1,1.0837101,1.0205761
0.62743324,1,5.5064034,-0.10826733
-0.3687366,1,2.5040276,-0.26820058
0.063958354,1,5.4041853,-0.16260096
0.2336805,1,8.206418,-0.34583858
-0.5521109,1,1.7361326,-0.16061753
-0.5054833,1,4.301984,-0.35463068
-0.59639287,1,1.4820188,0.1720992
-0.9527233,1,1.9178447,-0.4674503
0.9206069,1,1.3821129,-0.304138
-0.040403385,1,1.790593,-0.12259583
0.79980105,1,3.9082546,-0.20236526
0.27483892,1,1.4843422,-0.34947455
0.0688711,1,0.97922075,-0.33700532
-0.80014867,1,5.2690215,-0.48407158
0.7046849,0,15.0,-0.36849406
-0.86986387,1,0.9780987,-0.4736554
-0.30712983,1,5.0963955,-0.27703294
0.1585894,1,7.311551,0.5640184
0.11096105,1,0.69524753,-0.06417086
0.22248925,1,5.585457,0.20542005
-0.34099892,1,3.344957,0.4380881
-0.84585994,1,0.71274686,-0.26817447
-0.7154228,1,7.8885546,-0.3633831
-0.87944657,1,6.0713673,-0.52096236
-0.94244164,1,0.17186065,-0.30746436
-0.5493504,1,1.2117387,0.29862693
0.08768397,1,5.944911,-0.10324841
0.9658684,1,0.08175876,-0.33050215
-0.41691425,1,10.623129,0.42932445
0.37242788,1,7.2324615,-0.07479178
0.17281325,1,1.4076046,-0.024869898
0.9410464,0,15.0,-0.46327576
0.31338823,1,0.63177484,0.6276193
-0.20674846,1,3.0933137,0.2921398
0.583129,1,6.717038,0.1519699
0.4498687,1,13.575769,-0.2904763
0.875801,1,1.4415262,-0.38545632
-0.09709581,1,5.8823304,-0.17310946
-0.23878674,1,0.124554165,0.2092603
-0.579835,1,2.3394032,0.033627987
-0.70254034,1,1.634357,-0.14784192
0.28968605,1,1.4197774,-0.3429639
-0.343556,1,0.42030394,-0.35062203
-0.12222373,1,1.1675367,-0.24521154
-0.9128059,0,15.0,-0.41634876
0.2637915,1,4.974838,0.45071867
-0.24603228,1,1.8087064,0.7592864
-0.7160671,1,5.10933,-0.061937984
-0.123052165,1,1.7753835,0.81014556
0.66187686,1,5.4458213,-0.48470405
0.82726574,1,10.702913,-0.5128114
-0.21816161,1,1.6752197,0.56921893
-0.82381386,1,5.4606366,-0.33710256
-0.37323624,1,4.8911977,-0.2274105
0.96121114,1,0.619526,-0.36710116
0.20025331,1,0.72849184,0.90703505
0.23849717,1,2.9619558,-0.11406345
0.76387346,1,14.634847,-0.4585467
0.58365273,1,2.5308537,-0.34207413
-0.29579315,1,1.752035,0.43001115
-0.29473835,1,3.150568,0.5107073
0.6690704,0,15.0,-0.25657064
-0.15670012,1,0.36087465,0.9117316
0.780106,0,15.0,-0.46241465
-0.64016783,1,7.38847,-0.018979643
0.7358922,1,4.7353883,-0.0816448
0.41253453,1,1.2188534,0.1312435
-0.32619232,1,9.05237,0.5471491
0.23072527,1,1.713854,0.856985
0.45013174,1,1.7144201,-0.32374844
-0.9521787,1,2.4783726,-0.5385919
0.73595726,1,1.7687436,-0.30396983
0.91797286,1,4.7532973,-0.28414136
0.70079195,1,6.724078,-0.47890148
-0.15380526,1,0.62693274,0.14859803
0.7864992,1,2.3435202,-0.45763835
-0.1803471,1,1.0393553,0.91175497
-0.16099072,1,2.3070085,0.940912
-0.85483044,1,1.121481,-0.20629552
0.5675642,1,0.6460228,0.15987733
0.3054027,1,13.400665,-0.09386311
0.5210395,1,5.5048347,0.20764598
-0.7180264,1,1.4030318,-0.357583
-0.16695085,1,3.1429036,0.5921126
0.060679257,1,0.8309293,0.9339815
0.7920108,1,1.029995,-0.25146088
-0.4301264,1,2.0536065,0.100948945
0.37336582,1,3.4517958,0.45796594
0.39226136,1,7.525512,0.45239455
0.31347093,1,0.027777145,0.1969616
-0.3432183,1,2.2548983,0.5946814
-0.15735821,1,1.3817161,0.77334887
0.44612372,1,5.4480486,-0.42599833
-0.38552916,1,2.8264043,-0.024878586
-0.5216624,1,1.3138511,-0.07013306
-0.54243237,1,4.636544,0.20467995
-0.1366172,1,1.4348991,0.96842676
0.8362074,1,0.37552816,-0.31973395
0.98231554,1,2.0661662,-0.46968827
0.54129964,1,7.4375143,-0.39155966
-0.9603857,1,9.711646,-0.36149392
-0.13929033,1,0.4061671,0.9469008
0.2019238,1,2.7648973,0.85022694
-0.78559524,1,8.554654,-0.23429412
-0.81656593,1,0.42464,-0.38027796
-0.99067783,1,9.59805,-0.38084394
-0.594374,1,2.0480487,0.08711661
0.50863606,1,11.636479,0.37921602
-0.06918268,1,1.351743,0.92544
-0.97644526,0,15.0,-0.45558837
-0.3552034,1,6.984842,0.26745507
-0.21798834,1,2.8746529,0.8819496
0.24936059,1,3.159741,0.32630304
-0.9914159,1,9.964074,-0.5392996
0.97079116,1,4.235003,-0.45616242
0.7239259,1,0.9868598,-0.06204786
0.6335031,1,3.2866845,-0.36819
0.6196803,1,4.908048,-0.44924825
-0.5307773,1,2.9002154,0.08463144
0.83424586,0,15.0,-0.29612783
-0.63343173,1,1.4682226,-0.03849361
-0.27283883,1,0.16866174,0.39262283
0.5390735,1,8.3098345,0.04736655
0.5298841,1,3.2920692,-0.07580081
-0.062080678,1,4.8613997,0.8627402
-0.69352746,1,5.277679,-0.36211866
0.32786784,1,2.938507,0.6897906
-0.29102874,1,6.5159373,0.6427913
0.5534679,1,10.561936,-0.10614888
-0.4280834,1,7.773631,-0.15489537
0.78956145,1,2.527984,-0.22057948
0.60712886,1,8.325321,0.09539285
0.014921901,1,3.2406385,0.92030317
-0.44106686,1,0.4995273,-0.07744046
-0.79606175,1,1.4307582,-0.4027216
-0.74585044,1,2.1971684,-0.11529181
0.21063608,1,2.3292851,0.10357996
-0.84355235,1,10.308546,-0.19616097
0.39962235,1,8.007126,0.57111645
-0.3004293,1,12.302707,0.18476303
-0.44779652,1,9.381544,0.4952425
-0.13212664,1,0.17270505,0.70937335
0.0034573835,1,3.8110046,0.8133959
-0.5224032,1,8.706813,-0.31672
-0.041953962,1,7.8782206,0.9848222
-0.9878019,1,8.199192,-0.34993026
0.98724455,1,9.380914,-0.4611735
-0.8146383,1,2.8277895,-0.38187778
0.7514836,1,1.8399749,-0.3879613
-0.33370385,1,0.011988304,-0.23698206
0.80644923,1,6.168119,-0.15503241
0.47618058,1,1.171678,0.38411582
-0.61985695,1,2.3730955,0.16725767
-0.012908994,0,15.0,0.49395004
-0.13434312,1,2.4967327,0.82180464
0.09013484,1,0.17926171,-0.053891897
0.7008519,1,1.7938102,0.0037475184
0.9854002,1,8.13091,-0.35096136
0.5014809,1,2.853075,0.30659297
0.8309098,1,2.6106765,-0.22762027
-0.03286161,1,1.0292945,-0.03466099
0.23480086,1,3.3458304,0.83644027
0.37298888,1,3.1568794,0.5974406
0.8520822,1,1.0351794,-0.5086729
-0.8043225,1,1.2894232,-0.26111668
-0.9519579,1,1.8736798,-0.37530452
-0.100832015,1,0.49722022,0.79052263
0.062345847,1,2.1295965,0.7660375
-0.9068762,1,1.5683327,-0.2839083
-0.8543585,1,3.2053015,-0.35082346
0.748155,1,1.0631689,-0.17683645
0.17100662,1,4.476613,-0.25098336
-0.6154888,1,5.940183,-0.18467723
0.2990741,1,7.6050763,-0.053519774
-0.0008990545,1,3.4042344,-0.31857207
0.94642735,1,1.6517574,-0.40311834
0.877365,1,1.7999965,-0.5299399
-0.29515848,1,12.817695,0.6677652
0.6903493,1,5.247529,-0.14588304
-0.42756394,1,5.80985,0.5201854
0.6044179,1,4.5932665,0.19729942
0.6455559,1,5.32764,-0.43339735
0.018584946,1,4.5364933,0.35934633
0.23143086,1,2.8503172,0.75057214
-0.12150061,1,8.007308,-0.046863966
-0.40990794,1,0.9214861,-0.067103624
0.65058047,1,0.5065132,-0.4271573
0.17795971,1,0.27074918,0.8363199
-0.9674947,0,15.0,-0.40737724
0.6273211,1,2.3324537,-0.22845522
-0.43868062,1,1.1469371,0.51750505
-0.40993538,1,2.1404717,-0.3753303
-0.599236,1,7.9696035,-0.20599215
-0.26306042,1,1.9124495,-0.31918493
0.16483966,1,0.7708579,0.77705157
-0.5169112,1,2.0082562,0.226825
-0.5344579,0,15.0,-0.3706682
-0.93894863,1,0.94735366,-0.42892686
0.447645,1,1.4373069,0.49283758
-0.46730766,1,9.1362,0.45797136
0.8970653,1,1.291076,-0.3148634
-0.51939994,1,0.38152575,0.07480634
-0.29089287,1,0.01473524,0.7468348
0.26434588,1,9.151044,-0.3698639
0.12131199,1,1.369946,0.98205453
0.32124412,1,1.8771212,0.44315284
0.15608905,1,12.514672,0.6708789
-0.5662983,1,2.379573,0.26965323
-0.40108764,1,4.4806256,0.2945987
0.59597355,1,5.1865835,0.17671444
-0.46288374,1,6.133848,-0.18532865
0.20351478,1,6.537805,-0.37424424
-0.15355791,1,1.5170017,0.41202864
-0.37646142,1,9.454435,-0.37446788
-0.86104083,1,11.024549,-0.23649622
-0.58706033,1,10.923106,-0.276048
0.83767194,1,6.1996217,-0.28822654
0.8506082,1,6.5668516,-0.5174598
-0.7095165,1,0.7771814,-0.46798444
-0.9426204,1,0.19259931,-0.46069556
0.056594,1,1.0771735,0.5379239
0.26942107,1,1.2958239,0.06149964
-0.036528192,1,4.6606326,0.2632041
0.35014674,1,0.022811059,-0.29379153
-0.8563421,1,6.079549,-0.2076842
-0.97983485,1,0.7449118,-0.5439778
-0.12624887,1,0.5011748,0.5581659
-0.2513927,1,0.13096519,0.02023452
0.708813,1,14.144281,-0.39791605
0.46928817,1,0.107419744,-0.41622406
-0.26231167,1,9.254921,-0.20608947
0.20040023,1,1.2358437,0.74188286
0.37097645,1,9.285532,-0.37282014
0.89655507,1,3.0779796,-0.4416479
0.47842434,1,6.491394,0.046466306
0.21237256,1,14.678765,0.69952404
-0.95324457,1,1.5523276,-0.32752693
-0.8465533,1,1.6865147,-0.22989734
0.6517931,1,1.1699309,-0.42551506
-0.37083134,1,3.0916052,-0.37481096
-0.78641635,1,1.6827334,-0.20907123
-0.0076088,1,1.0919138,0.9913811
-0.6330069,0,15.0,-0.24712257
0.27686054,1,2.119693,0.62149304
-0.037803523,1,1.0832149,-0.056989808
0.4873676,1,3.977662,-0.14021628
-0.19877169,1,0.6611377,0.8482035
-0.21001373,1,11.16901,0.8722798
0.19198427,1,4.306255,-0.34459636
0.06580717,1,3.5789056,0.84668005
0.13309678,1,5.5725064,0.7703924
0.6033826,1,1.4567897,-0.4009585
0.44529518,1,1.4402617,0.3219153
-0.18005553,1,0.67814064,0.9265611
-0.53342515,1,3.5729506,0.33285978
0.517927,1,7.4220595,-0.34846967
0.6094758,1,5.8490644,0.18786757
0.06320502,1,0.059068136,-0.069990985
0.1679668,1,0.16689965,0.68544334
0.80956054,1,1.9402366,-0.40774396
-0.13573635,1,1.7966298,-0.34222826
0.074903175,1,0.69512594,0.8789661
-0.7732945,0,15.0,-0.1965623
0.015111555,1,3.7537754,0.4514771
0.97710955,0,15.0,-0.33936495
-0.310748,1,0.6803627,0.74755424
0.95118576,1,14.552227,-0.45181692
0.124322124,1,2.1823378,-0.18830119
-0.016316859,1,4.2527623,-0.20357887
0.45987126,1,1.0657654,-0.06417518
-0.7144684,1,1.6036932,-0.3395018
0.9885129,1,1.2686609,-0.546014
0.17294534,1,1.3714358,0.9253836
-0.7552453,1,6.2595015,-0.113054626
-0.36007544,1,6.9581347,0.6640433
0.33715037,0,15.0,-0.3255159
-0.11392517,1,2.8386793,0.51055264
-0.5886605,1,2.362995,-0.41903383
0.12384598,1,0.1113403,0.68792737
-0.085499115,1,6.0596485,0.28609067
0.912252,1,14.911039,-0.28251776
-0.58941704,1,8.533839,-0.35987812
-0.22411484,1,5.9560795,0.27553353
-0.45749038,1,7.31675,0.450932
-0.38720283,1,1.5596639,0.038830373
-0.13305736,1,5.044353,-0.2059196
0.41504925,1,1.5302379,0.5131951
-0.01676882,1,0.291241,-0.3044466
0.5163422,1,9.951428,-0.29616836
-0.45485744,1,2.4609077,-0.41240916
-0.11684824,1,0.1546676,0.86287636
-0.43718326,1,5.930141,0.08364562
-0.77677447,1,4.791574,-0.19480337
0.41742206,1,0.72786504,-0.08550045
-0.17400916,1,2.8269658,0.5989272
0.7003259,1,1.3216761,-0.43458727
0.3857532,1,7.7486544,0.5929324
0.6080001,1,1.1672382,-0.3744197
-0.30284882,1,9.537452,-0.39390975
0.024318295,1,0.33615395,0.5750152
-0.06856377,1,6.9638214,-0.014074518
-0.9679169,1,4.1424747,-0.40744707
-0.5960016,1,3.079489,0.1712929
-0.91019374,1,5.09296,-0.27271298
-0.039406486,1,0.9383122,0.94534826
0.74233013,1,3.9910364,-0.48811558
